Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Size (product.metafields.shopify.size),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
door-banner-decals,,,,,,,,,Teal / Chrome,,,,,,,,"",0.0,shopify,deny,manual,179.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/doorbannerpink.jpg?v=1654137977,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/doorbannerteal.jpg?v=1654137978,kg,,,,,,,,,
door-banner-decals,,,,,,,,,Pink / Chrome,,,,,,,,"",0.0,shopify,deny,manual,179.00,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/doorbannerteal.jpg?v=1654137978,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/doorbannerpink.jpg?v=1654137977,kg,,,,,,,,,
door-banner-decals,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/ImagefromiOS-2022-05-26T135245.132.jpg?v=1654137977,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard-line-to-male-an-adapter-straight,600 Series Hardline Straight Female AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread ensuring optimal flow with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes to suit most applications including;  <br>AN4 - 1/4"", AN6 - 5/15"", AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span data-mce-fragment=""1"">Our hardline fittings are hard anodised to ensure anti-corrosion and longevity.  Our rotary device is also a great way to ensure quick assembly and easy alignment (ZOO-VP0505)  The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  <br><br></span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-AN108-04,0.0,shopify,deny,manual,23.22,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline2.jpg?v=1713332687,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline3.jpg?v=1646193955,kg,,,true,,,true,,,active
hard-line-to-male-an-adapter-straight,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-AN108-05,0.0,shopify,deny,manual,25.36,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline1.jpg?v=1713332677,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline1.jpg?v=1713332677,kg,,,,,,,,,
hard-line-to-male-an-adapter-straight,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-AN108-06,0.0,shopify,deny,manual,25.86,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline3.jpg?v=1646193955,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline2.jpg?v=1713332687,kg,,,,,,,,,
hard-line-to-male-an-adapter-straight,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-AN108-08,0.0,shopify,deny,manual,27.85,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/diagram.jpg?v=1646196051,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline3.jpg?v=1646193955,kg,,,,,,,,,
hard-line-to-male-an-adapter-straight,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-AN108-10,0.0,shopify,deny,manual,35.22,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/tool.jpg?v=1646196103,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/malehardline1.jpg?v=1713332677,kg,,,,,,,,,
hard-line-to-male-an-adapter-straight,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/fullflow_5e55455e-a2be-45fd-bce1-66d0b85ff037.jpg?v=1646197645,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,600 Series Hardline 45 Deg Male AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes in a 45°C fitting to suit most applications including;  <br>AN4 - 1/4"", AN6 - 5/15"", AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span>Our hardline fittings are hard anodised </span><span>to ensure </span><span>anti-corrosion and longevity.  Our rotary device is also a great way to ensure </span><span>quick assembly and easy alignment (ZOO-VP0505)  </span><span>The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  </span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-X108-4504,0.0,shopify,deny,manual,57.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male3.jpg?v=1713332629,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male3.jpg?v=1713332629,kg,,,true,,,true,,,active
45-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-X108-4505,0.0,shopify,deny,manual,58.39,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male1.jpg?v=1646193244,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male2.jpg?v=1646193241,kg,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-X108-4506,0.0,shopify,deny,manual,58.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male2.jpg?v=1646193241,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male1.jpg?v=1646193244,kg,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-X108-4508,0.0,shopify,deny,manual,59.12,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male4.jpg?v=1646193240,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male1.jpg?v=1646193244,kg,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-X108-4510,0.0,shopify,deny,manual,59.72,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/diagram_607822ca-2fd6-468e-ace8-de84993365ee.jpg?v=1646196453,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45male3.jpg?v=1713332629,kg,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/tool_27beff73-6c03-4471-bfa7-2e225d319921.jpg?v=1646196453,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-deg-hard-line-to-male-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/fullflow_2f773174-5444-4f1a-8aed-b46405856fcb.jpg?v=1646197586,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-deg-hard-line-to-male-an-adapter,600 Series Hardline 90 Deg Male AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes in a 90°C fitting to suit most applications including;  <br>AN4 - 1/4"",  AN6 - 5/15"",  AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span>Our hardline fittings are hard anodised </span><span>to ensure </span><span>anti-corrosion and longevity.  Our rotary device is also a great way to ensure </span><span>quick assembly and easy alignment (ZOO-VP0505)  </span><span>The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  </span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-X108-9004,0.0,shopify,deny,manual,57.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male1.jpg?v=1713332657,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male3.jpg?v=1646193618,kg,,,true,,,true,,,active
90-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-X108-9005,0.0,shopify,deny,manual,58.39,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male2.jpg?v=1646193618,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male2.jpg?v=1646193618,kg,,,,,,,,,
90-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-X108-9006,0.0,shopify,deny,manual,58.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male3.jpg?v=1646193618,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male1.jpg?v=1713332657,kg,,,,,,,,,
90-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-X108-9008,0.0,shopify,deny,manual,59.12,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/diagram_681354d0-fad5-4d0f-825c-72ac44142465.jpg?v=1646196427,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male3.jpg?v=1646193618,kg,,,,,,,,,
90-deg-hard-line-to-male-an-adapter,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-X108-9010,0.0,shopify,deny,manual,59.72,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/tool_cbcb3435-4629-49be-8e77-b20d328121f5.jpg?v=1646196427,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90male2.jpg?v=1646193618,kg,,,,,,,,,
90-deg-hard-line-to-male-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/fullflow_caf453e5-d4ee-4762-8754-b62bb7cddb05.jpg?v=1646197605,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,600 Series Hardline 90 Deg Female AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes in a 90°C fitting to suit most applications including;  <br>AN4 - 1/4"",  AN6 - 5/15"",  AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span>Our hardline fittings are hard anodised </span><span>to ensure </span><span>anti-corrosion and longevity.  Our rotary device is also a great way to ensure </span><span>quick assembly and easy alignment (ZOO-VP0505)  </span><span>The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  </span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-X109-9004,0.0,shopify,deny,manual,57.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO1.jpg?v=1713332643,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO1.jpg?v=1713332643,kg,,,true,,,true,,,active
90-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-X109-9005,0.0,shopify,deny,manual,58.39,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO2.jpg?v=1646186802,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO3.jpg?v=1646186802,kg,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-X109-9006,0.0,shopify,deny,manual,58.69,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO3.jpg?v=1646186802,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO2.jpg?v=1646186802,kg,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-X109-9008,0.0,shopify,deny,manual,59.12,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO4.jpg?v=1646186802,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO1.jpg?v=1713332643,kg,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-X109-9010,0.0,shopify,deny,manual,59.72,,true,true,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/femalediagran_1e228b12-b4a7-41ee-99ba-605f8e66e368.jpg?v=1646197553,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/90FEMALEHARDLINEPHOTO2.jpg?v=1646186802,kg,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/fullflow.jpg?v=1646197551,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90-deg-hard-line-to-female-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/tool_09508816-602f-4595-81f6-fb1f02c18be5.jpg?v=1646197550,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-deg-hard-line-to-female-an-adapter,600 Series Hardline 45 Deg Female AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes in a 45°C fitting to suit most applications including;  <br>AN4 - 1/4"", AN6 - 5/15"", AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span>Our hardline fittings are hard anodised </span><span>to ensure </span><span>anti-corrosion and longevity.  Our rotary device is also a great way to ensure </span><span>quick assembly and easy alignment (ZOO-VP0505)  </span><span>The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  </span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-X109-4504,0.0,shopify,deny,manual,57.69,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale1.jpg?v=1713332617,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale1.jpg?v=1713332617,kg,,,true,,,true,,,active
45-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-X109-4505,0.0,shopify,deny,manual,58.39,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45hardlinefemale.jpg?v=1646181208,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45hardlinefemale.jpg?v=1646181208,kg,,,,,,,,,
45-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-X109-4506,0.0,shopify,deny,manual,58.69,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale2.jpg?v=1646181496,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale2.jpg?v=1646181496,kg,,,,,,,,,
45-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-X109-4508,0.0,shopify,deny,manual,59.12,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale3.jpg?v=1646181497,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45degfemale1.jpg?v=1713332617,kg,,,,,,,,,
45-deg-hard-line-to-female-an-adapter,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-X109-4510,0.0,shopify,deny,manual,59.72,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/femalediagran.jpg?v=1646197520,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/45hardlinefemale.jpg?v=1646181208,kg,,,,,,,,,
45-deg-hard-line-to-female-an-adapter,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/fullflow_58a0dae6-648b-4057-b5d3-c37c248882d3.jpg?v=1646197572,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard-line-to-female-an-adapter-straight,600 Series Hardline Straight Female AN Hose Fitting,"<p><span data-mce-fragment=""1"">Zoo Performance new range of hardline tube &amp; fittings to provide a quick and easy solution from hard tube line to AN thread with a leak proof seal.</span></p>
<p><span data-mce-fragment=""1"">We have a range of sizes to suit most applications including;  <br>AN4 - 1/4"", AN6 - 5/15"", AN6 - 3/8"",  AN8 - 1/2"", AN10 - 5/8""</span></p>
<p><span>Our hardline fittings are hard anodised </span><span>to ensure </span><span>anti-corrosion and longevity.  Our rotary device is also a great way to ensure </span><span>quick assembly and easy alignment (ZOO-VP0505)  </span><span>The installation kit comes with everything you need to install AN fittings quickly and without damaging or marking the fittings.  </span></p>",Zoo Performance,,"","",true,Size,"AN4 - 1/4""",,,,,,,,ZOO-AN109-04,0.0,shopify,deny,manual,23.22,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO5.jpg?v=1713332670,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO2.jpg?v=1646178407,kg,,,true,,,true,,,active
hard-line-to-female-an-adapter-straight,,,,,,,,,"AN6 - 5/16""",,,,,,,,ZOO-AN109-05,0.0,shopify,deny,manual,25.36,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO1.jpg?v=1646178407,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO3.jpg?v=1646178407,kg,,,,,,,,,
hard-line-to-female-an-adapter-straight,,,,,,,,,"AN6 - 3/8""",,,,,,,,ZOO-AN109-06,0.0,shopify,deny,manual,25.86,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO2.jpg?v=1646178407,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO1.jpg?v=1646178407,kg,,,,,,,,,
hard-line-to-female-an-adapter-straight,,,,,,,,,"AN8 - 1/2""",,,,,,,,ZOO-AN109-08,0.0,shopify,deny,manual,27.85,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO3.jpg?v=1646178407,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO4.jpg?v=1646178407,kg,,,,,,,,,
hard-line-to-female-an-adapter-straight,,,,,,,,,"AN10 - 5/8""",,,,,,,,ZOO-AN109-10,0.0,shopify,deny,manual,35.22,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO4.jpg?v=1646178407,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/FEMALEHARDLINESTRAIGHTPHOTO5.jpg?v=1713332670,kg,,,,,,,,,
hard-line-to-female-an-adapter-straight,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/femalediagran_83699423-45e0-4ce0-b7d6-c66c6423e9e6.jpg?v=1646197628,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard-line-to-female-an-adapter-straight,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/tool_8d1eb231-89ca-4a9c-864b-957d1f1cdbef.jpg?v=1646197627,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aluminium-fuel-line-hard-line,600 Series Hardline / Aluminium Fuel Line,"<p>Our Zoo Performance 600 Series Hard line is manufactured l<span data-mce-fragment=""1"">ightweight, seamless aluminium tube. and finished in a high quality anodised black and natural finish.  </span><br>Pre-cut into 7m rolls for your convenience and available in sizes:<br>1/2"", 1/4"", 3/8"", 5/16"" and 5/8"". </p>
<ul>
<li>Wall Thickness: 1mm</li>
<li>Fuel type: Methanol &amp; E85 Safe</li>
<li>Weight per Metre: 100g<br>
</li>
<li>Burst Pressure Range: 800 - 1200 PSI</li>
<li>High corrosion resistance<br>
</li>
</ul>
<p>(MOQ 7m)</p>",Zoo Performance,Uncategorized,"","",true,Size,"1/2""  7m Roll",,Colour,Natural (Silver),,,,,ZOO-AL12,0.0,shopify,deny,manual,69.93,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/blsilHARDNLINE.jpg?v=1713332586,1,"",false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE.jpg?v=1646176287,kg,,,true,,,true,,,active
aluminium-fuel-line-hard-line,,,,,,,,,"1/2""  7m Roll",,,Black,,,,,ZOO-AL12B,0.0,shopify,deny,manual,76.93,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE.jpg?v=1646176287,2,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/BLACKHARDNLINE.jpg?v=1646176287,kg,,,,,,,,,
aluminium-fuel-line-hard-line,,,,,,,,,"1/4""  7m Roll",,,Natural (Silver),,,,,ZOO-AL14,0.0,shopify,deny,manual,61.53,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE2.jpg?v=1646176287,3,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE.jpg?v=1646176287,kg,,,,,,,,,
aluminium-fuel-line-hard-line,,,,,,,,,"1/4""  7m Roll",,,Black,,,,,ZOO-AL14B,0.0,shopify,deny,manual,62.93,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/BLACKHARDNLINE.jpg?v=1646176287,4,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/BLACKHARDNLINE.jpg?v=1646176287,kg,,,,,,,,,
aluminium-fuel-line-hard-line,,,,,,,,,"3/8""  7m Roll",,,Natural (Silver),,,,,ZOO-AL38,0.0,shopify,deny,manual,61.53,,true,true,"",https://cdn.shopify.com/s/files/1/0416/4393/3854/products/BLACKHARDLINE2.jpg?v=1646176287,5,"",,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE.jpg?v=1646176287,kg,,,,,,,,,
aluminium-fuel-line-hard-line,,,,,,,,,"3/8""  7m Roll",,,Black,,,,,ZOO-AL38B,0.0,shopify,deny,manual,62.93,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/BLACKHARDNLINE.jpg?v=1646176287,kg,,,,,,,,,
aluminium-fuel-line-hard-line,,,,,,,,,"5/16""  7m Roll",,,Natural (Silver),,,,,ZOO-AL516,0.0,shopify,deny,manual,67.13,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0416/4393/3854/products/SILVERHARDLINE.jpg?v=1646176287,kg,,,,,,,,,
